UTIL. DA GPU,SCLK DA GPU,MCLK DA GPU,TEMP. DA GPU,TEMP. DE PONTO DE ACESSO DA GPU,ENERGIA DA GPU,VENT. DA GPU,UTIL. MEM. GPU,FPS,UTIL. DA CPU,UTIL. MEM. SISTEMA
71.000,580.000,1984.000,55.000,56.000,9,0.000,1788.000,163.000,7.95,8.73
66.000,590.000,1980.000,55.000,56.000,9,0.000,1788.000,164.000,7.66,8.73
67.000,568.000,1980.000,54.000,56.000,9,0.000,1788.000,164.000,3.86,8.73
66.000,578.000,1982.000,55.000,56.000,9,0.000,1788.000,163.000,7.65,8.73
74.000,496.000,1982.000,55.000,56.000,8,0.000,1788.000,139.000,8.35,8.73
71.000,549.000,1982.000,55.000,56.000,9,0.000,1788.000,154.000,2.60,8.73
74.000,502.000,1982.000,55.000,56.000,8,0.000,1788.000,162.000,5.50,8.73
74.000,502.000,1982.000,55.000,56.000,8,0.000,1788.000,162.000,5.50,8.73
70.000,509.000,1984.000,55.000,56.000,9,0.000,1788.000,160.000,7.13,8.73
70.000,510.000,1988.000,55.000,56.000,8,0.000,1788.000,163.000,3.16,8.73
71.000,499.000,1982.000,55.000,56.000,8,0.000,1788.000,163.000,5.87,8.73
69.000,520.000,1984.000,55.000,56.000,9,0.000,1788.000,165.000,5.89,8.73
58.000,523.000,1980.000,55.000,56.000,9,0.000,1788.000,165.000,6.59,8.73
71.000,527.000,1988.000,55.000,56.000,9,0.000,1788.000,165.000,4.44,8.73
60.000,504.000,1990.000,55.000,56.000,8,0.000,1788.000,117.000,6.60,8.73
39.000,495.000,1840.000,55.000,56.000,7,0.000,1788.000,123.000,9.38,8.73
64.000,493.000,1978.000,55.000,56.000,8,0.000,1788.000,143.000,3.07,8.73
69.000,496.000,1982.000,55.000,56.000,8,0.000,1788.000,152.000,6.02,8.73
50.000,493.000,1982.000,55.000,56.000,8,0.000,1788.000,155.000,5.44,8.73
34.000,493.000,1334.000,55.000,56.000,7,0.000,1788.000,108.000,14.93,8.72
48.000,493.000,1980.000,55.000,56.000,7,0.000,1788.000,154.000,5.27,8.72
57.000,497.000,1982.000,55.000,56.000,8,0.000,1788.000,159.000,7.72,8.72
57.000,493.000,1980.000,54.000,56.000,8,0.000,1788.000,159.000,6.24,8.72
54.000,493.000,1982.000,55.000,56.000,8,0.000,1788.000,157.000,2.57,8.72
48.000,496.000,1980.000,55.000,56.000,8,0.000,1788.000,142.000,7.13,8.72
63.000,493.000,1980.000,54.000,56.000,8,0.000,1788.000,151.000,7.56,8.72
54.000,494.000,1980.000,55.000,56.000,8,0.000,1788.000,133.000,5.08,8.72
58.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,152.000,5.96,8.72
54.000,493.000,1982.000,55.000,56.000,8,0.000,1788.000,149.000,7.98,8.71
41.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,159.000,6.19,8.71
48.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,153.000,3.92,8.71
60.000,493.000,1982.000,55.000,56.000,8,0.000,1788.000,164.000,4.96,8.71
46.000,493.000,1986.000,55.000,56.000,8,0.000,1788.000,151.000,6.50,8.71
30.000,494.000,1978.000,55.000,56.000,8,0.000,1788.000,129.000,7.03,8.71
42.000,493.000,1978.000,54.000,56.000,8,0.000,1788.000,152.000,4.55,8.72
68.000,494.000,1986.000,55.000,56.000,8,0.000,1788.000,165.000,5.11,8.72
65.000,494.000,1978.000,55.000,56.000,8,0.000,1788.000,156.000,7.01,8.71
62.000,496.000,1346.000,55.000,55.000,7,0.000,1788.000,152.000,3.63,8.72
65.000,495.000,1980.000,55.000,56.000,8,0.000,1788.000,157.000,5.51,8.72
64.000,495.000,1990.000,55.000,56.000,8,0.000,1788.000,160.000,4.47,8.72
67.000,493.000,1988.000,54.000,56.000,8,0.000,1788.000,160.000,7.39,8.72
50.000,496.000,1978.000,55.000,56.000,8,0.000,1788.000,161.000,3.52,8.72
62.000,493.000,1986.000,55.000,56.000,8,0.000,1788.000,140.000,6.00,8.72
59.000,493.000,1704.000,54.000,55.000,7,0.000,1788.000,141.000,4.34,8.72
61.000,498.000,1980.000,55.000,56.000,8,0.000,1788.000,138.000,2.59,8.71
70.000,520.000,1980.000,55.000,56.000,8,0.000,1788.000,124.000,8.53,8.71
63.000,496.000,1982.000,55.000,56.000,8,0.000,1788.000,145.000,5.91,8.72
73.000,519.000,1980.000,55.000,56.000,9,0.000,1788.000,149.000,7.07,8.72
72.000,568.000,1982.000,55.000,56.000,9,0.000,1788.000,153.000,5.19,8.72
58.000,518.000,1980.000,55.000,56.000,9,0.000,1788.000,158.000,8.54,8.72
46.000,494.000,1594.000,55.000,56.000,8,0.000,1788.000,157.000,5.65,8.72
51.000,493.000,1978.000,55.000,56.000,8,0.000,1788.000,152.000,3.57,8.72
61.000,493.000,1978.000,55.000,56.000,8,0.000,1788.000,159.000,7.41,8.72
63.000,493.000,1992.000,55.000,56.000,8,0.000,1788.000,159.000,5.24,8.72
66.000,503.000,1980.000,55.000,56.000,9,0.000,1788.000,158.000,3.08,8.72
59.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,141.000,5.82,8.72
52.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,145.000,5.07,8.72
62.000,493.000,1984.000,55.000,56.000,8,0.000,1788.000,140.000,6.00,8.72
64.000,493.000,1344.000,55.000,55.000,7,0.000,1788.000,117.000,4.62,8.72
61.000,493.000,1980.000,55.000,56.000,8,0.000,1788.000,135.000,5.96,8.71
52.000,493.000,1990.000,55.000,56.000,8,0.000,1788.000,150.000,5.35,8.71
49.000,493.000,1978.000,54.000,56.000,8,0.000,1788.000,150.000,4.20,8.71
60.000,493.000,1982.000,55.000,56.000,8,0.000,1788.000,154.000,5.29,8.71
61.000,495.000,1980.000,55.000,56.000,8,0.000,1788.000,139.000,6.48,8.72
63.000,523.000,1982.000,55.000,56.000,8,0.000,1788.000,145.000,8.22,8.72
69.000,503.000,1990.000,55.000,56.000,8,0.000,1790.000,146.000,5.16,8.72
61.000,505.000,1980.000,55.000,56.000,8,0.000,1792.000,144.000,6.29,8.72
70.000,497.000,1982.000,55.000,56.000,8,0.000,1794.000,143.000,6.99,8.72
75.000,500.000,1982.000,55.000,56.000,8,0.000,1796.000,144.000,5.57,8.72
68.000,495.000,1988.000,55.000,56.000,8,0.000,1796.000,131.000,3.22,8.72
54.000,496.000,1990.000,54.000,56.000,8,0.000,1800.000,120.000,5.47,8.72
56.000,493.000,1990.000,55.000,56.000,8,0.000,1802.000,118.000,10.34,8.72
71.000,497.000,1984.000,55.000,56.000,8,0.000,1802.000,126.000,6.19,8.72
52.000,496.000,1980.000,55.000,56.000,8,0.000,1802.000,124.000,3.55,8.72
45.000,493.000,1988.000,55.000,56.000,8,0.000,1810.000,107.000,7.59,8.72
56.000,493.000,1982.000,55.000,56.000,8,0.000,1812.000,111.000,7.30,8.73
42.000,493.000,1988.000,55.000,56.000,8,0.000,1812.000,130.000,5.65,8.73
56.000,493.000,1980.000,55.000,56.000,8,0.000,1812.000,144.000,2.94,8.73
54.000,493.000,1990.000,55.000,56.000,8,0.000,1812.000,157.000,6.38,8.73
60.000,493.000,1990.000,55.000,56.000,8,0.000,1812.000,162.000,5.53,8.73
69.000,496.000,1984.000,55.000,56.000,8,0.000,1812.000,149.000,6.31,8.73
70.000,503.000,1980.000,55.000,56.000,9,0.000,1815.000,157.000,5.34,8.73
75.000,499.000,1982.000,55.000,56.000,8,0.000,1815.000,156.000,6.31,8.73
68.000,499.000,1984.000,55.000,56.000,8,0.000,1815.000,155.000,7.60,8.73
57.000,533.000,1982.000,55.000,56.000,9,0.000,1815.000,159.000,5.48,8.73
71.000,545.000,1992.000,55.000,56.000,9,0.000,1815.000,163.000,4.48,8.73
70.000,496.000,1984.000,55.000,56.000,8,0.000,1815.000,160.000,6.50,8.73
56.000,493.000,1990.000,55.000,56.000,8,0.000,1815.000,154.000,5.74,8.73
66.000,499.000,1982.000,55.000,56.000,8,0.000,1815.000,158.000,4.90,8.73
55.000,493.000,1982.000,55.000,56.000,8,0.000,1815.000,158.000,4.06,8.73
58.000,493.000,1982.000,55.000,56.000,8,0.000,1815.000,157.000,6.35,8.73
53.000,493.000,1980.000,54.000,56.000,8,0.000,1815.000,146.000,7.14,8.73
61.000,493.000,1984.000,55.000,57.000,8,0.000,1815.000,136.000,3.43,8.74
65.000,508.000,1988.000,55.000,56.000,8,0.000,1815.000,149.000,5.82,8.74
74.000,498.000,1982.000,55.000,56.000,8,0.000,1815.000,155.000,8.98,8.74
71.000,495.000,1984.000,55.000,56.000,8,0.000,1815.000,155.000,2.95,8.74
71.000,508.000,1986.000,55.000,56.000,9,0.000,1815.000,159.000,7.46,8.74
74.000,563.000,1984.000,55.000,57.000,9,0.000,1815.000,154.000,7.15,8.73
71.000,560.000,1980.000,55.000,56.000,9,0.000,1815.000,155.000,5.92,8.73
73.000,609.000,1980.000,55.000,57.000,9,0.000,1815.000,156.000,8.57,8.73
68.000,602.000,1984.000,55.000,56.000,9,0.000,1815.000,161.000,5.94,8.73
74.000,584.000,1982.000,55.000,56.000,9,0.000,1815.000,159.000,6.54,8.73
65.000,593.000,1978.000,55.000,56.000,9,0.000,1815.000,157.000,4.30,8.73
65.000,559.000,1988.000,55.000,56.000,9,0.000,1815.000,151.000,6.27,8.73
72.000,567.000,1982.000,55.000,57.000,9,0.000,1815.000,147.000,5.99,8.73
63.000,565.000,1986.000,55.000,56.000,9,0.000,1815.000,140.000,5.67,8.73
74.000,544.000,1982.000,55.000,56.000,8,0.000,1817.000,143.000,5.19,8.74
64.000,546.000,1988.000,55.000,56.000,8,0.000,1820.000,137.000,6.52,8.73
58.000,510.000,1980.000,55.000,56.000,8,0.000,1820.000,134.000,8.89,8.73
74.000,529.000,1982.000,55.000,56.000,8,0.000,1820.000,134.000,8.68,8.73
74.000,514.000,1984.000,55.000,56.000,8,0.000,1820.000,142.000,6.62,8.73
61.000,495.000,1980.000,55.000,56.000,8,0.000,1820.000,138.000,6.61,8.73
68.000,494.000,1982.000,55.000,56.000,8,0.000,1822.000,153.000,4.51,8.73
69.000,493.000,1980.000,55.000,56.000,8,0.000,1822.000,157.000,4.66,8.73
71.000,494.000,1986.000,55.000,57.000,8,0.000,1822.000,163.000,1.67,8.73
55.000,496.000,1980.000,55.000,56.000,8,0.000,1822.000,165.000,5.12,8.73
65.000,493.000,1990.000,55.000,56.000,8,0.000,1822.000,165.000,5.70,8.73
61.000,493.000,1982.000,55.000,56.000,8,0.000,1822.000,165.000,4.92,8.73
24.000,494.000,1988.000,55.000,56.000,8,0.000,1822.000,154.000,4.04,8.73
66.000,504.000,1982.000,55.000,56.000,8,0.000,1855.000,140.000,15.41,8.74
75.000,520.000,1990.000,55.000,56.000,8,0.000,1866.000,150.000,6.68,8.74
64.000,508.000,1984.000,55.000,56.000,8,0.000,1859.000,147.000,7.49,8.75
73.000,493.000,1984.000,55.000,56.000,8,0.000,1844.000,156.000,6.06,8.75
65.000,498.000,1980.000,55.000,56.000,8,0.000,1844.000,141.000,7.40,8.75
66.000,516.000,1982.000,55.000,56.000,8,0.000,1844.000,133.000,6.81,8.75
77.000,521.000,1990.000,55.000,56.000,8,0.000,1844.000,141.000,6.64,8.75
71.000,584.000,1984.000,55.000,56.000,8,0.000,1844.000,148.000,8.79,8.75
73.000,579.000,1982.000,55.000,56.000,8,0.000,1844.000,128.000,19.24,8.75
75.000,506.000,1990.000,55.000,56.000,8,0.000,1844.000,144.000,6.80,8.75
79.000,535.000,1972.000,55.000,56.000,8,0.000,1844.000,131.000,6.84,8.75
60.000,511.000,1980.000,55.000,57.000,9,0.000,1846.000,133.000,6.10,8.75
68.000,524.000,1980.000,55.000,56.000,9,0.000,1846.000,132.000,5.32,8.75
61.000,493.000,1992.000,55.000,56.000,8,0.000,1846.000,126.000,4.50,8.75
66.000,497.000,1992.000,55.000,56.000,8,0.000,1846.000,134.000,3.80,8.75
61.000,493.000,1980.000,55.000,56.000,8,0.000,1846.000,138.000,3.48,8.75
57.000,493.000,1980.000,55.000,56.000,8,0.000,1846.000,138.000,4.23,8.75
61.000,494.000,1982.000,55.000,56.000,8,0.000,1846.000,142.000,0.25,8.75
56.000,493.000,1950.000,55.000,56.000,7,0.000,1852.000,118.000,11.69,8.75
48.000,493.000,1986.000,55.000,56.000,8,0.000,1852.000,135.000,5.44,8.75
48.000,493.000,1986.000,55.000,56.000,8,0.000,1852.000,135.000,5.44,8.75
43.000,493.000,1984.000,55.000,56.000,8,0.000,1852.000,137.000,2.84,8.75
48.000,493.000,1984.000,55.000,56.000,8,0.000,1852.000,132.000,3.23,8.75
61.000,493.000,1980.000,55.000,56.000,8,0.000,1844.000,161.000,3.93,8.76
66.000,495.000,1990.000,55.000,56.000,8,0.000,1844.000,165.000,5.08,8.75
51.000,496.000,1350.000,55.000,56.000,8,0.000,1844.000,77.000,5.65,8.76
77.000,507.000,1984.000,55.000,56.000,8,0.000,1841.000,130.000,6.31,8.77
56.000,497.000,1978.000,55.000,56.000,8,0.000,1841.000,119.000,7.42,8.77
49.000,653.000,1992.000,54.000,56.000,8,0.000,1841.000,128.000,3.99,8.77
41.000,493.000,1976.000,55.000,56.000,8,0.000,1841.000,118.000,4.62,8.78
68.000,495.000,1990.000,55.000,57.000,8,0.000,1841.000,125.000,7.61,8.78
67.000,497.000,1982.000,55.000,56.000,9,0.000,1841.000,136.000,6.31,8.78
67.000,553.000,1982.000,55.000,56.000,9,0.000,1841.000,141.000,2.58,8.78
76.000,499.000,1982.000,55.000,56.000,8,0.000,1841.000,142.000,7.38,8.78
72.000,495.000,1982.000,55.000,56.000,8,0.000,1841.000,138.000,3.33,8.78
69.000,496.000,1980.000,55.000,56.000,8,0.000,1841.000,133.000,5.82,8.78
16.000,495.000,1788.000,55.000,56.000,7,0.000,1841.000,103.000,2.38,8.77
65.000,495.000,1978.000,55.000,56.000,8,0.000,1841.000,133.000,3.72,8.77
59.000,493.000,1342.000,54.000,56.000,7,0.000,1841.000,153.000,4.38,8.76
57.000,493.000,1978.000,55.000,56.000,8,0.000,1841.000,161.000,6.63,8.77
58.000,495.000,1980.000,55.000,56.000,8,0.000,1841.000,141.000,2.49,8.77
61.000,493.000,1986.000,55.000,56.000,8,0.000,1841.000,155.000,7.79,8.77
59.000,493.000,1984.000,55.000,56.000,8,0.000,1841.000,163.000,8.85,8.77
68.000,499.000,1980.000,55.000,56.000,8,0.000,1854.000,160.000,7.44,8.77
58.000,495.000,1980.000,55.000,56.000,8,0.000,1854.000,164.000,10.27,8.77
66.000,496.000,1988.000,55.000,57.000,8,0.000,1854.000,165.000,8.97,8.77
59.000,493.000,1980.000,55.000,56.000,8,0.000,1854.000,163.000,8.58,8.77
49.000,496.000,1980.000,55.000,56.000,8,0.000,1858.000,155.000,3.55,8.78
63.000,493.000,1982.000,55.000,56.000,8,0.000,1858.000,147.000,8.62,8.78
61.000,496.000,1980.000,55.000,56.000,8,0.000,1848.000,148.000,4.43,8.78
48.000,493.000,1988.000,55.000,56.000,8,0.000,1848.000,152.000,7.20,8.78
55.000,493.000,1982.000,55.000,56.000,8,0.000,1848.000,148.000,6.78,8.77
52.000,496.000,1988.000,55.000,56.000,8,0.000,1848.000,153.000,6.08,8.77
61.000,493.000,1980.000,55.000,56.000,8,0.000,1848.000,161.000,7.62,8.77
58.000,494.000,1978.000,55.000,56.000,8,0.000,1848.000,163.000,3.50,8.77
69.000,493.000,1986.000,55.000,56.000,8,0.000,1836.000,165.000,3.84,8.77
56.000,493.000,1992.000,55.000,56.000,8,0.000,1836.000,148.000,6.48,8.77
58.000,493.000,1986.000,55.000,56.000,8,0.000,1836.000,153.000,3.81,8.77
44.000,493.000,1300.000,55.000,56.000,8,0.000,1836.000,140.000,5.23,8.77
54.000,493.000,1980.000,55.000,56.000,8,0.000,1836.000,145.000,8.15,8.77
53.000,493.000,1978.000,55.000,56.000,8,0.000,1836.000,159.000,7.34,8.77
59.000,495.000,1990.000,55.000,57.000,8,0.000,1836.000,161.000,5.68,8.66
62.000,493.000,1988.000,55.000,56.000,8,0.000,1836.000,165.000,4.90,8.66
57.000,495.000,1980.000,55.000,56.000,8,0.000,1836.000,162.000,5.26,8.66
68.000,493.000,1992.000,55.000,56.000,8,0.000,1836.000,159.000,6.04,8.66
56.000,493.000,1980.000,55.000,56.000,8,0.000,1836.000,164.000,3.73,8.66
65.000,493.000,1984.000,55.000,57.000,8,0.000,1836.000,165.000,7.12,8.66
62.000,493.000,1980.000,55.000,56.000,8,0.000,1836.000,163.000,5.30,8.66
58.000,493.000,1980.000,55.000,56.000,8,0.000,1836.000,164.000,5.47,8.66
62.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,163.000,3.09,8.66
63.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,149.000,5.21,8.66
45.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,148.000,7.56,8.66
67.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,141.000,8.86,8.66
67.000,496.000,1982.000,55.000,56.000,8,0.000,1832.000,154.000,5.17,8.66
68.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,136.000,7.69,8.66
74.000,548.000,1984.000,55.000,57.000,8,0.000,1832.000,137.000,6.82,8.66
56.000,495.000,1980.000,55.000,56.000,8,0.000,1832.000,145.000,3.65,8.66
68.000,529.000,1988.000,55.000,57.000,8,0.000,1832.000,147.000,5.56,8.66
72.000,579.000,1984.000,55.000,56.000,9,0.000,1832.000,149.000,7.31,8.66
52.000,497.000,1978.000,55.000,56.000,8,0.000,1832.000,147.000,4.50,8.66
67.000,574.000,1982.000,55.000,56.000,9,0.000,1832.000,137.000,8.10,8.66
57.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,157.000,6.72,8.66
65.000,498.000,1980.000,55.000,56.000,8,0.000,1832.000,157.000,4.73,8.66
66.000,496.000,1986.000,55.000,56.000,8,0.000,1832.000,154.000,6.85,8.66
58.000,493.000,1990.000,55.000,56.000,8,0.000,1832.000,162.000,7.04,8.66
40.000,493.000,1978.000,55.000,56.000,8,0.000,1832.000,124.000,5.36,8.66
61.000,496.000,1982.000,55.000,56.000,8,0.000,1832.000,109.000,5.22,8.66
56.000,493.000,1982.000,55.000,57.000,8,0.000,1832.000,115.000,5.04,8.66
66.000,495.000,1980.000,55.000,56.000,8,0.000,1832.000,130.000,8.74,8.66
55.000,493.000,1990.000,55.000,56.000,8,0.000,1832.000,135.000,4.64,8.66
40.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,115.000,9.60,8.66
31.000,493.000,1978.000,55.000,56.000,8,0.000,1832.000,125.000,8.99,8.66
46.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,137.000,3.38,8.66
50.000,493.000,1986.000,55.000,56.000,8,0.000,1832.000,125.000,7.99,8.66
49.000,493.000,1322.000,55.000,55.000,7,0.000,1832.000,115.000,8.92,8.66
48.000,493.000,1986.000,55.000,56.000,8,0.000,1832.000,133.000,7.31,8.66
56.000,493.000,1990.000,55.000,56.000,8,0.000,1832.000,137.000,3.97,8.67
50.000,493.000,1984.000,55.000,56.000,8,0.000,1832.000,126.000,6.06,8.67
59.000,495.000,1980.000,55.000,56.000,8,0.000,1832.000,136.000,4.85,8.67
59.000,495.000,1982.000,55.000,56.000,8,0.000,1832.000,130.000,6.87,8.67
30.000,495.000,1988.000,55.000,56.000,7,0.000,1832.000,117.000,3.12,8.67
53.000,495.000,1980.000,55.000,56.000,8,0.000,1832.000,120.000,6.92,8.67
56.000,493.000,1990.000,55.000,56.000,8,0.000,1832.000,115.000,11.84,8.67
69.000,496.000,1984.000,55.000,56.000,8,0.000,1832.000,133.000,6.21,8.67
56.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,148.000,2.15,8.67
41.000,493.000,1988.000,55.000,56.000,8,0.000,1832.000,131.000,6.37,8.67
62.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,144.000,5.04,8.67
45.000,495.000,1990.000,55.000,56.000,8,0.000,1832.000,141.000,2.79,8.67
44.000,495.000,1980.000,55.000,56.000,7,0.000,1832.000,122.000,4.27,8.67
63.000,496.000,1988.000,55.000,56.000,8,0.000,1832.000,124.000,7.48,8.66
57.000,493.000,1986.000,55.000,56.000,8,0.000,1832.000,139.000,2.94,8.66
70.000,494.000,1982.000,55.000,56.000,8,0.000,1832.000,155.000,5.09,8.66
59.000,493.000,1988.000,55.000,56.000,8,0.000,1832.000,150.000,5.39,8.66
70.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,150.000,8.10,8.66
48.000,493.000,1978.000,55.000,56.000,8,0.000,1832.000,142.000,6.14,8.66
63.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,139.000,4.15,8.66
56.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,126.000,6.93,8.66
70.000,495.000,1982.000,55.000,56.000,8,0.000,1832.000,109.000,17.69,8.66
67.000,534.000,1982.000,55.000,56.000,8,0.000,1832.000,151.000,1.91,8.66
61.000,495.000,1980.000,55.000,56.000,8,0.000,1832.000,141.000,4.87,8.66
71.000,563.000,1988.000,55.000,56.000,9,0.000,1832.000,154.000,3.18,8.66
74.000,563.000,1986.000,55.000,56.000,8,0.000,1832.000,158.000,4.46,8.66
60.000,563.000,1980.000,55.000,56.000,8,0.000,1832.000,154.000,2.29,8.66
59.000,572.000,1980.000,54.000,56.000,8,0.000,1832.000,154.000,3.51,8.66
73.000,559.000,1982.000,55.000,56.000,8,0.000,1832.000,145.000,5.31,8.66
73.000,555.000,1982.000,55.000,56.000,8,0.000,1832.000,148.000,5.79,8.66
66.000,546.000,1980.000,55.000,57.000,9,0.000,1832.000,149.000,5.48,8.66
67.000,539.000,1982.000,55.000,57.000,8,0.000,1832.000,148.000,4.82,8.66
77.000,539.000,1984.000,55.000,57.000,8,0.000,1832.000,148.000,3.89,8.66
75.000,529.000,1984.000,55.000,56.000,8,0.000,1832.000,156.000,4.99,8.66
58.000,495.000,1982.000,55.000,56.000,8,0.000,1832.000,143.000,2.74,8.66
60.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,141.000,7.70,8.66
44.000,493.000,1988.000,55.000,56.000,8,0.000,1832.000,132.000,6.17,8.66
61.000,493.000,1986.000,55.000,56.000,8,0.000,1832.000,154.000,2.34,8.67
63.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,145.000,4.50,8.67
62.000,493.000,1984.000,55.000,56.000,8,0.000,1832.000,134.000,5.83,8.67
66.000,503.000,1980.000,55.000,56.000,8,0.000,1832.000,150.000,5.65,8.67
71.000,517.000,1984.000,55.000,56.000,8,0.000,1832.000,148.000,2.51,8.67
73.000,519.000,1982.000,55.000,57.000,8,0.000,1832.000,145.000,4.71,8.67
60.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,136.000,6.82,8.67
59.000,495.000,1982.000,55.000,56.000,8,0.000,1832.000,138.000,5.44,8.67
72.000,563.000,1990.000,55.000,57.000,8,0.000,1832.000,155.000,4.80,8.67
65.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,142.000,4.83,8.67
42.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,135.000,5.08,8.67
55.000,493.000,1978.000,55.000,56.000,8,0.000,1832.000,129.000,4.45,8.67
55.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,116.000,5.71,8.67
68.000,493.000,1988.000,55.000,56.000,8,0.000,1832.000,136.000,5.95,8.67
55.000,496.000,1990.000,55.000,56.000,8,0.000,1832.000,154.000,3.99,8.67
64.000,494.000,1982.000,55.000,57.000,8,0.000,1832.000,163.000,4.80,8.67
67.000,498.000,1980.000,55.000,56.000,8,0.000,1832.000,165.000,5.41,8.67
67.000,498.000,1980.000,55.000,56.000,8,0.000,1832.000,165.000,5.41,8.67
73.000,495.000,1984.000,55.000,56.000,8,0.000,1832.000,164.000,4.22,8.67
52.000,493.000,1980.000,55.000,56.000,8,0.000,1832.000,136.000,1.61,8.67
57.000,493.000,1828.000,55.000,56.000,7,0.000,1832.000,125.000,13.55,8.67
67.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,149.000,5.64,8.67
67.000,497.000,1982.000,55.000,56.000,8,0.000,1832.000,154.000,4.25,8.67
70.000,496.000,1984.000,55.000,57.000,8,0.000,1832.000,156.000,9.38,8.67
54.000,492.000,1982.000,55.000,57.000,8,0.000,1832.000,163.000,3.89,8.67
46.000,493.000,1982.000,55.000,57.000,8,0.000,1832.000,149.000,8.86,8.67
62.000,498.000,1980.000,55.000,56.000,8,0.000,1832.000,148.000,5.70,8.67
62.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,151.000,8.94,8.67
58.000,493.000,1990.000,55.000,56.000,8,0.000,1832.000,149.000,7.93,8.67
49.000,493.000,1988.000,55.000,56.000,8,0.000,1832.000,144.000,7.76,8.67
43.000,493.000,1978.000,55.000,56.000,8,0.000,1832.000,136.000,4.73,8.67
49.000,496.000,1980.000,55.000,56.000,8,0.000,1832.000,154.000,6.38,8.67
68.000,504.000,1990.000,55.000,57.000,8,0.000,1832.000,157.000,6.83,8.67
46.000,493.000,1986.000,55.000,56.000,8,0.000,1832.000,128.000,3.22,8.67
70.000,493.000,1982.000,55.000,56.000,8,0.000,1832.000,146.000,5.72,8.67
69.000,494.000,1982.000,55.000,56.000,8,0.000,1832.000,141.000,7.90,8.67
57.000,496.000,1990.000,55.000,56.000,8,0.000,1811.000,150.000,8.59,8.68
57.000,496.000,1990.000,55.000,56.000,8,0.000,1811.000,150.000,8.59,8.68
60.000,493.000,1980.000,55.000,56.000,8,0.000,1751.000,144.000,7.82,8.69
70.000,495.000,1984.000,55.000,56.000,8,0.000,1751.000,134.000,5.46,8.68
58.000,493.000,1980.000,55.000,57.000,8,0.000,1751.000,141.000,6.53,8.68
73.000,498.000,1980.000,55.000,56.000,8,0.000,1751.000,160.000,6.33,8.68
73.000,495.000,1982.000,55.000,56.000,8,0.000,1751.000,158.000,4.54,8.68
35.000,687.000,1986.000,55.000,57.000,8,0.000,1751.000,157.000,7.98,8.68
69.000,498.000,1980.000,55.000,56.000,8,0.000,1751.000,163.000,4.23,8.68
62.000,494.000,1992.000,55.000,57.000,8,0.000,1751.000,164.000,7.17,8.68
71.000,494.000,1990.000,55.000,56.000,8,0.000,1751.000,164.000,5.46,8.68
23.000,962.000,1978.000,55.000,57.000,9,0.000,1747.000,139.000,9.42,8.71
